species	family	total_hits	filtered_hits	node	short
Mandrillus_leucophaeus	Mir-550	2	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-551	2	2	Vertebrata	M.leucophaeus
Mandrillus_leucophaeus	Mir-574	377	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-577	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-579	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-582	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-584	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-589	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-590	1	1	Mammalia	M.leucophaeus
Mandrillus_leucophaeus	Mir-592	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-599	1	1	Sarcopterygii	M.leucophaeus
Mandrillus_leucophaeus	Mir-605	2	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-615	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-628	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-642	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-651	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-652	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-6529	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-653	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-670	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-671	1	1	Theria	M.leucophaeus
Mandrillus_leucophaeus	Mir-6715	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-675	1	1	Theria	M.leucophaeus
Mandrillus_leucophaeus	Mir-676	2	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-7	3	3	Bilateria	M.leucophaeus
Mandrillus_leucophaeus	Mir-7180	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-744	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-769	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-770	1	1	Euarchontoglires	M.leucophaeus
Mandrillus_leucophaeus	Mir-8	5	5	Bilateria	M.leucophaeus
Mandrillus_leucophaeus	Mir-873	1	1	Mammalia	M.leucophaeus
Mandrillus_leucophaeus	Mir-874	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-875	2	1	Vertebrata	M.leucophaeus
Mandrillus_leucophaeus	Mir-876	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-877	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-885	1	1	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-887	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-9	3	3	Bilateria	M.leucophaeus
Mandrillus_leucophaeus	Mir-92	5	5	Bilateria	M.leucophaeus
Mandrillus_leucophaeus	Mir-934	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-944	1	1	Catarrhini	M.leucophaeus
Mandrillus_leucophaeus	Mir-95	23	4	Eutheria	M.leucophaeus
Mandrillus_leucophaeus	Mir-96	3	3	Bilateria	M.leucophaeus
Mandrillus_leucophaeus	Mir-9851	1	1	Eutheria	M.leucophaeus
Marmota_marmota_marmota	Let-7	11	11	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1	3	3	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-10	7	7	Eumetazoa	M.marmota_marmota
Marmota_marmota_marmota	Mir-101	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-103	5	3	Deuterostomia	M.marmota_marmota
Marmota_marmota_marmota	Mir-105	3	2	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-122	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-124	3	3	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1249	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1251	1	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-126	1	1	Olfactores	M.marmota_marmota
Marmota_marmota_marmota	Mir-127	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1271	6	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1277	1580	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-128	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-129	2	2	Chordata	M.marmota_marmota
Marmota_marmota_marmota	Mir-1296	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1298	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-130	6	5	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-1301	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1306	1	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-132	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-133	3	3	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-134	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1343	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-135	3	3	Chordata	M.marmota_marmota
Marmota_marmota_marmota	Mir-136	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-137	1	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-1379	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-138	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-1388	1	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-139	2	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-140	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-142	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-143	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-144	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-145	3	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-146	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-147	2	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-148	3	3	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-149	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-15	10	8	Olfactores	M.marmota_marmota
Marmota_marmota_marmota	Mir-150	1	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-153	1	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-154	30	30	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-155	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-17	8	8	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-181	6	6	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-184	1	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-185	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-186	1	1	Mammalia	M.marmota_marmota
Marmota_marmota_marmota	Mir-187	1	1	Osteichthyes	M.marmota_marmota
Marmota_marmota_marmota	Mir-188	3	3	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-19	3	3	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-190	3	2	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-191	2	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-192	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-193	5	4	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-194	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-196	3	3	Olfactores	M.marmota_marmota
Marmota_marmota_marmota	Mir-199	3	3	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-202	4	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-203	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-204	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-205	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-208	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-21	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-210	1	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-214	1	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-216	2	2	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-217	1	1	Chordata	M.marmota_marmota
Marmota_marmota_marmota	Mir-218	3	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-219	2	2	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-22	2	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-221	3	3	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-223	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-224	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-23	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-2355	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-2387	1	1	Boreoeutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-24	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-26	3	3	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-27	2	2	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-28	4	3	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-29	4	4	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-296	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-30	6	6	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-3059	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-3085	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-31	1	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-32	1	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-320	3	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-324	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-325	7	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-326	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-328	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-33	4	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-330	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-331	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-335	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-338	2	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-339	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-34	7	6	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-340	5	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-342	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-345	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-346	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-350	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-361	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-3613	3	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-362	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-370	1	1	Boreoeutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-374	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-375	1	1	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-376	5	4	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-378	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-383	1	1	Tetrapoda	M.marmota_marmota
Marmota_marmota_marmota	Mir-384	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-423	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-425	1	1	Gnathostomata	M.marmota_marmota
Marmota_marmota_marmota	Mir-430	15	15	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-431	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-432	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-433	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-448	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-450	3	3	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-451	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-455	3	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-459	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-483	9	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-486	3	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-488	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-489	2	1	Osteichthyes	M.marmota_marmota
Marmota_marmota_marmota	Mir-490	2	1	Amniota	M.marmota_marmota
Marmota_marmota_marmota	Mir-491	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-493	2	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-499	2	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-504	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-505	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-506	8	7	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-511	1	1	Euarchontoglires	M.marmota_marmota
Marmota_marmota_marmota	Mir-541	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-542	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-544	260	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-551	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-574	1059	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-582	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-590	2	1	Mammalia	M.marmota_marmota
Marmota_marmota_marmota	Mir-599	1	1	Sarcopterygii	M.marmota_marmota
Marmota_marmota_marmota	Mir-615	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-628	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-652	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-6529	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-653	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-670	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-671	1	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-6715	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-675	1	1	Theria	M.marmota_marmota
Marmota_marmota_marmota	Mir-676	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-7	3	3	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-7180	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-769	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-8	4	4	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-872	2	1	Glires	M.marmota_marmota
Marmota_marmota_marmota	Mir-873	1	1	Mammalia	M.marmota_marmota
Marmota_marmota_marmota	Mir-874	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-875	1	1	Vertebrata	M.marmota_marmota
Marmota_marmota_marmota	Mir-876	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-885	1	1	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-9	5	3	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-92	6	6	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-95	11	4	Eutheria	M.marmota_marmota
Marmota_marmota_marmota	Mir-96	4	3	Bilateria	M.marmota_marmota
Marmota_marmota_marmota	Mir-9851	1	1	Eutheria	M.marmota_marmota
Meriones_unguiculatus	Let-7	12	12	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-1	3	3	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-10	8	8	Eumetazoa	M.unguiculatus
Meriones_unguiculatus	Mir-101	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-103	3	3	Deuterostomia	M.unguiculatus
Meriones_unguiculatus	Mir-105	2	2	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-122	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-124	4	4	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-1247	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-1249	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-1251	1	1	Theria	M.unguiculatus
Meriones_unguiculatus	Mir-126	1	1	Olfactores	M.unguiculatus
Meriones_unguiculatus	Mir-127	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-1271	2	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-128	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-129	2	2	Chordata	M.unguiculatus
Meriones_unguiculatus	Mir-1298	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-130	4	4	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-1306	1	1	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-132	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-133	3	3	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-134	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-135	3	3	Chordata	M.unguiculatus
Meriones_unguiculatus	Mir-136	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-137	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-138	3	3	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-139	1	1	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-140	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-142	2	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-143	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-144	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-145	2	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-146	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-147	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-148	3	3	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-149	2	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-15	8	6	Olfactores	M.unguiculatus
Meriones_unguiculatus	Mir-150	2	2	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-153	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-154	20	20	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-155	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-17	8	8	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-181	6	6	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-184	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-186	2	1	Mammalia	M.unguiculatus
Meriones_unguiculatus	Mir-187	1	1	Osteichthyes	M.unguiculatus
Meriones_unguiculatus	Mir-188	3	2	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-19	4	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-190	2	2	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-191	1	1	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-1912	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-192	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-193	4	4	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-194	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-196	4	4	Olfactores	M.unguiculatus
Meriones_unguiculatus	Mir-199	3	3	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-202	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-203	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-204	3	3	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-205	2	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-208	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-21	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-210	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-214	1	1	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-216	2	2	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-218	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-219	2	2	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-22	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-221	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-223	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-224	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-23	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-24	3	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-26	3	3	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-27	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-28	3	3	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-29	4	4	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-296	2	2	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-30	6	6	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-3059	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-3068	2	1	Muridae	M.unguiculatus
Meriones_unguiculatus	Mir-3085	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-3099	2	2	Muridae	M.unguiculatus
Meriones_unguiculatus	Mir-31	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-32	1	1	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-320	7	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-324	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-325	1	1	Theria	M.unguiculatus
Meriones_unguiculatus	Mir-328	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-33	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-330	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-331	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-335	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-337	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-338	2	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-339	2	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-34	6	6	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-340	1	1	Theria	M.unguiculatus
Meriones_unguiculatus	Mir-342	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-350	2	2	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-361	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-362	3	3	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-370	1	1	Boreoeutheria	M.unguiculatus
Meriones_unguiculatus	Mir-375	1	1	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-376	3	3	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-378	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-423	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-425	1	1	Gnathostomata	M.unguiculatus
Meriones_unguiculatus	Mir-430	12	12	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-431	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-433	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-450	6	6	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-451	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-455	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-459	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-483	14	1	Theria	M.unguiculatus
Meriones_unguiculatus	Mir-486	2	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-488	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-490	1	1	Amniota	M.unguiculatus
Meriones_unguiculatus	Mir-491	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-493	3	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-499	1	1	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-506	13	10	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-542	2	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-544	11	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-551	2	2	Vertebrata	M.unguiculatus
Meriones_unguiculatus	Mir-582	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-592	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-598	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-599	1	1	Sarcopterygii	M.unguiculatus
Meriones_unguiculatus	Mir-615	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-652	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-653	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-666	1	1	Muridae	M.unguiculatus
Meriones_unguiculatus	Mir-670	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-6715	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-673	1	1	Muridae	M.unguiculatus
Meriones_unguiculatus	Mir-675	1	1	Theria	M.unguiculatus
Meriones_unguiculatus	Mir-7	3	3	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-744	1	1	Eutheria	M.unguiculatus
Meriones_unguiculatus	Mir-770	1	1	Euarchontoglires	M.unguiculatus
Meriones_unguiculatus	Mir-8	5	5	Bilateria	M.unguiculatus
Meriones_unguiculatus	Mir-873	1	1	Mammalia	M.unguiculatus
